n_votes	n_comments	year	selected	title	speaker_info	section	target_audience	type	prerequisites	description	speaker_link_present	content_url_present	deadlinediff
9	2	2016	False	python healthcare  medical terminologies python umls snomed ct icd  hl	vicky chawda   i python enthusiast love train spread knowledge i worked different types organizations different domains i appointed master faculty  year stangelos computer education pvt ltd trained  students  programming languages organized programming seminars  different branches worked nevpro business solutions pvt ltd sr corporate trainer   year  handling functional well technical training developers clients odoo formerly known openerp bitrix vtiger crm pentaho jaspersoft spagobi currently working praxify technologies inc technology evangelist last  year technofunctional guy most healthcare technologies related problems solve python scripts currently handling snomedct well umls python makes easy aware py libraries play important role healthcare technologies i want everybody know python transform healthcare technology makes life simplelove python started i learned programming i pursued dual graduation bachelor commerce bcom bachelor computer application bca simultaneously later completed post graduation diploma computer application pgdca year completed master computer application mca	others	intermediate	talks	nan	this conf new many python developers bit technical bit domain specific the conf talk focused getting started using python explore use python healthcare domain it cover important  librariestools tricks techniques ill illustrate different possible approaches healthcare done using python also sample scripts pymedterminoagenda at end talk attendees different perspective using python healthcare	False	False	-11
6	0	2016	False	add intelligence python apps using cognitive services	saurabh kirtani  technology evangelist microsoft as technology evangelist saurabh kirtani enjoys getting developers onboard various technologies his technical focus mostly azure iot solutions web dev helped developers build solutions platforms he active speaker developer camps community meetups popular tech conferences india  including pycon  other technology likes travel scenic locations follow cricket watch comedysuspense tv shows you may reach twitter saurabhkirtani	others	intermediate	talks	basic knowledge pythoninterest ai	to get apps next level lot developers explore ways add machinebased artificial intelligence applications  spurt iot applications bots today this challenging developer never ventured ml ai in session try break barrier  using cognitive services python apps these host intelligent services directly consume applications  detecting emotions based facial expressions detecting recognizing human faces images speaker recognition computer vision etc in talk explore integrate services python applications supported live demosdraft version slides httpsdrvmspsatviswwxidhevxshaszzzmsfg	False	False	-9
27	0	2016	False	asynchronous programming python	priyank trivedi works backend engineer zenatix solutions energy analytics startup at zenatix heavily uses asynchronous programming paradigm manage incoming stream time series data numerous sensors priyank worked twisted eventdriven networking engine past	network programming	intermediate	talks	participants expected basic working knowledge python socket programming	"as programmer one us begin programming sequential execution program loop but build complex applications exists need inputoutput block execution program for instance program halted waiting user provide input now thats problem certainly efficient utilisation ones computing resources how solve  one maybe tempted use threads multiprocessing share memory constraintsto rescue comes asynchronous programmingasynchronous programming io 
is form inputoutput processing permits processing continue transmission finished
more herethis talk discuss drawbacks multiprocessing thread build case asynchronous programming at end talk demo make things much clearer audience"	False	True	-12
7	0	2016	True	building lie detector multimodal sentiment analysis	i third year student engineering majoring computer science my past experience sentiment analysis  years varied internships human computer interaction development short texts improved document sentiment tagger presently interning ntu group sentic net personality detection mental health disorder prediction purposes i previously given talk pycon singapore httpspyconsgproposals topicsairam third year student iit bhu majoring electronic engineering his experience computer vision  years lead many workshops tutorials conducted college acquainting freshmen subject he worked facial gesture recognition presently working research assistant ntu object detection maritime environment	scientific computing	intermediate	workshops	"linear algebra basic matrix manipulation vectors
basics nlp pos ner
experience nltk module"	"the workshop divided two parts
 using liwc ngram models processing sentiments sentences shorttexts by mimansa
 using image processing opencv processing sentiment images posted by sairamthe workshop would aim go plausible applications could havethe textual part talk aims cover following topics nlpi would proceed discuss classification methods like bagofwords random forests etc used whether aspect extraction yes in i would also explain bias induced dataset regarding industry dealing i would also touch briefly binary classification positive negative probability value vector case multilabel classification i would go various areas sentiment analysis used product reviews social media posts information sentiment used and i would conclude discussing projects i worked upon giving ai benefit recognising empathising emotions would helpfuli would introduce audience process using wordvec glove building embeddings scratch the data ijupyter notebooks along dataset purpose would available form virtual imagei would proceed finding ngrams building classifier around various categories stated paper reallife deception datasetthe image processing part would cover following topics visionintroduction opencv used process images explain examples morphological transformation image transformation gradient descent works learn use basic classification techniques deployed image classification either binary multilabellingextraction features facial action points movements eyebrows coding feature vectors this would cover action units recognised using masking techniquecombining features achieved using text image build classifier predicts whether person lying speaking truthexplain short sound used well pitch mfcc features used the audio processing part wont handson due shortage time"	True	True	-42
38	1	2016	False	social network analysis using networkx library	akrati saxena research scholar phd cse dept iit ropar she working network science social networks complex networks past two half years she published papers many international conferences based network science she also worked software developer newgen software tech ltd delhi two years after she joined state bank group it officer she developed various softwares used processing financial data	others	intermediate	workshops	basic python programming skillsintroductory knowledge social networksimaginative mindstechnical requirementinstall pythoninstall networkx libraryinstall matplotlib libraryinstall pickle library	in workshop focus python networkx library highly used mine complex network datasets  we covering points sessionstore process real world networks using different formatsanalyze properties real world networksanalyze properties network node levelidentify mesoscale structures real world networks facebook network citation network etcepidemic models explain information diffusion opinion dynamics onmotivationin workshop motivate students towards use python network science make quick inferences real world complex datasets using networkx library we cover functions provided library functions modified little bit get information less effort we also explaining properties studied using inbuilt functions required write code help given library we also include small component explain comparison networkx library available libraries users pick best one based requirementsin end share sample codes help analyze networks structure properties dynamic phenomenon taking place real world networks like information diffusion happens real world networks visualized small piece code some examples like how detect community structure using partial information network analyze correlation network properties as also observed interns specially undergraduate students aware quick libraries libraries help getting good understanding science happening complex networks through workshop we would like motivate explain handling real world networks complex even small piece code help getting better results we also share real world datasets attendees use perform analysis based interest attendees also open share code research experiments results	True	True	-11
21	2	2016	True	financial modelling simulation python using numpy scipy matplotlib pandas	nan	scientific computing	intermediate	talks	knowledge basics python libraries like numpy scipy matplotlib pandas 	"this talk evolution python major technology used finance
these days various financial models simulated using python scientific libraries amazing capabilities analysis calculation higher order mathematical equations  statistical modelling complimented ploting libraries d graphs charts histograms"	True	True	-38
110	4	2016	False	power flask	"python developer love play different frameworks different languages  kde contributor google summer code 
mentored season kde google codein  mentoring google summer code "	web development	beginner	workshops	so bring laptop questions	flask web framework python based werkzeug jinja  good intentions	False	False	-16
-4	1	2016	False	raspberry love python iot	"ashutosh kumar singh
pythonista
foss enthusiast"	embedded python	beginner	workshops	"basic python
basic electronics
raspberry pi
micro sd card
power adapter raspberry pi
connecting wires
breadboard
switch
leds"	open source hardware like raspberry pi along open source language like python enables anybody frame iot devices workshop aimed impart knowledge using raspberry pi python make simple devices signals sensors derived control electronic devices andor make decisions with basic introduction iot  audience innovate domain come uniquely innovative solutions real world problems	False	False	1
14	0	2016	False	an exampledriven guide writing effortless fast tests pytest django project	im work cto entri edutech startup based kerala previously i leading engineering team software services company i conduct lot workshops python django i coach djangogirls workshops kochi i also actively involved developer communities kerala helped create run developer groups like kochipython keralajs gdg cochin etc	testing	beginner	talks	basic experience working django	we know writing tests yet us dont many django developers i know want get started dont clue some hand write weak tests take long time run leads testing well often enough django awesome support testing though docs dont explain go atleast well enough there good ideas best practices easily write fast tests newexisting django projectsthis beginnerintermediate level talk i wont talk much testing important know i also make pytest center talk rather well focus django tips writing testable code bestpractices testing tools could make life developer wee bit easier ill going following topics why write testssneaking tests codestructuring testswhat makes tests slow improvehow tests force write clean maintainable code djangowhy use pytestwhen mockwhy json fixtures bad idea alternative isbrief explanation testing tools methodologies django worldif work django dont write many tests youre short time work legacy codebase lack enough knowledge testing appears overwhelming may find talk interesting	False	False	-5
1	4	2016	False	api security assessment asa  securing pesky apis python	hilal ahmad security architect intuit a veteran  years security domain product development	security	intermediate	talks	interest security python	all api end points complex way handling security principles identity authorization managing data while really good web application security products great job securing web applications general however securing auditing apis challenge products handle developing automated tool based python takes care securing apis need hour automated api security assessment tool developed python takes pain testing apis security vulnerabilities the tool covers followingdetailed description of functionality of toolthe tools used several native third party libraries scripts automated api security assessment the most influential libraries includeand many morethe interface tool cli driven although web application interface developed webpy coming soon	False	False	-11
1	0	2016	False	splitting monolith converting huge django project microservices	nan	web development	intermediate	talks	nan	"in talk take personal journey trying split kloc django codebase manageable scalable microservices
this way howto talk rather proof concept decided tackle problem we discuss approaches considered one worked ushead torso talk architecture short demo tail talk discussion improving architecture"	False	False	-10
-1	3	2016	False	using django rest framework iot	aniket budding hacker currently works startup called neuron sr backend developer in free time contributes open source project teaches python school kids he working field embedded system since last three years field interest include embedded development community building open source projects  tdd	embedded python	beginner	talks	thats all folks	"generally creating iot product considered hassle especially want handle iot device across multiple platform eg mobile devices etc the generic solution problem creating api hence enabling device interaction via multiple interface i would give uses cases i practically implemented using drf arduinoraspberry pithe following talk would stress following points  
 iot just misnomer
 iot  python best buddies
 handling requestresponse iot device using api
 analysing device feasibility
 testing api along hardware test cases unit testing gist 
 use cases  primarily educational social causes etc "	True	False	1
3	0	2016	False	symbolic computation python sympy	sympy india developers conducting workshop	scientific computing	beginner	workshops	the tutorial assume basic knowledge python no prior knowledge sympy python libraries required although suggested attendees familiar ipython notebook a mathematical knowledge calculus recommendedwe recommend attendees install anaconda python distribution includes sympy numpy ipython once anaconda installed simply type following terminal install necessary packages conda install numpy ipythonnotebook sympyother alternative installation instructions found httpdocssympyorgdevinstallhtml	in tutorial introduce attendees sympy computer aided algebra system cas written python we show basics constructing manipulating mathematical expressions sympy common issues differences computer algebra systems deal we mostly show solve practical problems sympy symengine this include showing interface sympy popular numeric libraries like numpyattendees take home introductory level understanding sympy this knowledge enough attendees start using sympy solving mathematical problems hacking sympys internals though hacking core modules may require additional expertisesympy pure python library symbolic mathematics it aims become fullfeatured computer algebra system cas keeping code simple possible order comprehensible easily extensible sympy written entirely python require external libraries the tutorial cover following topics	False	False	7
3	0	2016	False	linguistics   natural language processing python nltk	namit junejaunder graduate vit university vellorehe worked extensively startups shanghai san francisco new delhi etc field data analytics natural language processing hcihe active contibutor research projects field data science hci stanford universityhas various hackathons building products based natural lanuage processing natural language generation image processing wwwprotrayme  httpsgithubcomnamitjunejarealhack  httpsgithubcomnamitjunejastayzillahackregularly participates conducts talk sessions google developer groups bangaluru vit vellore httpswwwfacebookcomgdgvitvellorephotosatypetheater loves teaching new technologies tech enthusiastscurrently puruing btech collaborating craftcloud  disruptive image acquisition startup new york develop intelligent image processing platform	data visualization analytics	intermediate	workshops	"basic python programming skillstechnical
a laptop development environments set python nltk"	"a look natural language processingnlp used identify meaningful information text we begin breifly overviwing features nltk library try develop language aware data product using topic identification document clustering algorithm web crawl blog sites
the clustering algorithm use simple lesk kmeans clustering start improve lda analysisthe nltk library exists preexisting set definitions means work flow by studying get feel various features functionality nltk offer but since everyone diversified requirements therefore later part session build topic identification document clustering algorithm web crawl blog sites using nltk codelab this indeed interesting field data science surely something enjoyable learn"	True	True	-14
37	3	2016	False	attack pythons  gotchas landmines python	manoj rising cs junior speaks python primarily working squadruns engineering team summerbefore data analytics intern inspiration edge zouk fellow zoukloans he part stanford crowd research collective research project human computer interaction group stanford university led prof michael bernstein since january  stanford crowd course collective since april  moderated two open courses python he fellow hacker prestigious hackathons last year policyhack grand prize winners angelhack  runers  codeimpact award recent angelhack jaipur  he avid foss enthusiast pythonista almost projects opensourced github heredetailed linkedin profile available httplinkedincominmanoj	core python	beginner	talks	"the prerequisite must basic familiarity python programming language
although itll good laptops python already setup required if really curious talk go watch similar talk ruby javascript"	python may one simplest flexible programming languages still programming language it still syntax datatypes occasional dark corners python warts things people criticised python typically aspects language mechanisms implementation aspects either expose certain surprising inconsistencies regarded omissions cause irritation parts community sensethis talk common pitfalls termed wartslandmines people face using python programming language	False	True	-24
6	0	2016	True	building companion chatbot python	i third year student engineering majoring computer science my past experience python nlp  years varied internships human computer interaction development short texts improved document sentiment tagger presently interning ntu group sentic net personality detection mental health disorder prediction purposes i previously given talk pycon singapore httpspyconsgproposals similar topic	scientific computing	intermediate	talks	linear algebra basic matrix manipulation vectors nltk word embedding	"this talk would cover intricacies developing chat bot python pyaimlthough yet brink great development shown robotic movies chatbots marching aheadthe talk aims cover following points what pyaiml 
the xml dialect called aiml developed richard wallace worldwide free software community   aiml formed basis initially highly extended eliza called alice artificial linguistic internet computer entity annual loebner prize competition artificial intelligence three times also chatterbox challenge champion  it would go use standard create standard startup file creating aiml file generating random responses then i would move integration python adding sessions predicates xml file i would demo basic chatbot python i would introduce different packages could useful nltkchat chatterbot i would also show example using pywit a python wrapper witai api building chatbots using python"	True	True	-45
36	2	2016	False	network analysis using igraph python library	akrati saxena research scholar phd cse dept iit ropar she working network science social networks complex networks past two half years she published papers many international conferences based network science she also worked software developer newgen software tech ltd delhi two years after she joined state bank group it officer she developed various softwares used processing financial data pushpendra tiwari graduate student department computer science  engineering srm university his professional experience includes working software intern full stack developer he also done projects research work various fields including complex networks web designing data analytics eminent organizations institutions malgudi lab  iit ropar future focus infotech his current research fellowship focuses study complex networks network science domain apart he like sketching profile fineartamerica uses public platform display artwork	others	intermediate	workshops	basic python programming skillsintroductory knowledge network sciencetechnical requirementinstall pythoninstall igraph libraryinstall pickle libraryinstall matplotlib libraryinstall pyplot	in workshop focus igraph python library mine complex network datasets it open source efficient tool analyze graphsfollowing points covered sessiongenerate graph using raw dataa short overview basic operations graphunderstand structural properties graph using igraph inbuilt functionscommunity detection intricaciesvisualization graphmotivationin workshop give hands experience igraph library it help attendees better understand real network operations we also focus implementation inbuilt well generic functions igraph we also cover basics network science extended respect time audience we provide real world datasets sample codes analyze datasets this session helpful understand dynamics complex networks social networks coauthorship networks citation networks etc this workshop focus realising structure networks generative models create synthetic networks network properties spreading models like si sis sir independent cascade model	True	True	-11
0	1	2016	False	from start finish restless api flask without flaskrestless framework	at time writing proposal im rd year th semester btech student pursuing computer science engineeringi love programming python doesnt	web development	beginner	talks	python ubuntu	restless apis seem norm webarchitecture today rightly sowhen almost halfdozen different platforms server would want common backend common api rule allbut lack tutorials topic staggering almost puzzlingexcept tutorial mrmiguel grinberg isnt much material internetso talk aims introducing young developers build flaskrestless api including limited	True	False	97
26	5	2016	False	plyer platformindependent python wrapper platformdependent apis	"kuldeep singhhe google summer code student python software foundation kivy suborganisation
project plyer one kivys sister projects hes selected work gsoc project
he python lover coding python past years he enjoys try different programming languages learn new technologiessanyam khuranahe software developer enjoys coding web hes foss enthusiast better known handle curiouslearner community he contributes various upstream projects organisations pydelhi mozpacers mozilla et hes vouched mozillian features mozilla credits"	standard library	beginner	talks	python basicsoptional	"plyer platform independent compatibility layer library accessing features hardware  platforms 
plyer provides access features like bluetooth camera nfc notifications calling others commonly found multiple platforms 
its aim make dont think wrapping features already done need import themsupported platforms plyerthis talk also include introduction pyjnius pyobjus tools gives access objectivec java code dynamicallyplyer examplepyjnius examplepyobjus examplewe also using kivy remote shell test plyer android devicethe schedule talk follows"	False	False	-21
4	2	2016	False	building big applications python	"jeff involved python since version  years
ago  he ported os remember os anyone the
past python advocacy coordinator organizer the
dallasft worth pythoneers usergroup well conference
cochair pycon these days chief technology officer zeomega a
provider based bangalore healthcare software written in
python us healthcare payerprovider enterprise marketjeff travelling dallas texas us fulfill one his
dreams attend pycon india  you also find sometimes the
zeomega offices bangalore  his favorite food murgh makhani and
a mango lassi finished gulab jamun gajar halwa"	concurrency	intermediate	talks	"no prerequisites highlevel talk architecture designwhile software mentioned new attendees i carefully explain what
it useful  i avoid buzzwords acronyms"	"learn common elements building big applications which
architecture variables balanced matter how
to achieve thatthis talk comes use python build web application
product last years zeomega healthcare software
company based bangalore  but talk domaingeneric and
offers solutions code level architectural leveli close brief summary leveraged these
to build flexible set features product"	False	False	-43
4	0	2016	False	observations python programmer learning go lang	"prashanth pai works software engineer red hat he primarily associated contributes following open source projectsopenstack swift a highly available distributed eventually consistent object store
glusterfs a highly scalable distributed filesystem"	standard library	intermediate	talks	basic understanding usage python this includes basic concepts like control flow exceptions iterators generators etc	go often referred golang open source programming language created google unlike python interpreted language go compiled a projects moved using python go lang lately this talk summarizes observations made python programmer learns gotopics i wish coverthis aim talk share experiences learning go people coming python background claim one better	False	False	1
13	0	2016	False	scaling python microservices	nan	concurrency	intermediate	talks	"past experience web architecture 
familiarity standard network protocols
familiarity event driven programming
experience scalable concurrent systems plus"	this talk aimed discussing regular web architecture could broken micro service based architecture able support high concurrency also provide flexibility build individual micro services different technology stack per need requirements this enables internal communication rpc minimal overhead high concurrency	False	False	1
13	6	2016	True	real time sentiment analysis apache storm python	preetam purbiasoftware engineer walmartlabs with  years experience currently working bigdata tech stack like kafka spark storm also worked retail fulfillment product capabilities like order life cycle management picking path optimization filed  patents related ecommerce domain shaik asifullahsoftware engineer walmartlabs python enthusiast great interest big data interned calfor finance worked dr sulkhan ceo calfor finance teaching assistant university zurich also interned greyorange robotics worked extensively sentiment analysis apache storm loves cycling meta physics also working paper related psychology twitter sentiment	data visualization analytics	intermediate	talks	basic python knowledgebasic awareness nlp plus though required	data everywhere how much data process real time how twitter managing huge data this talk help understanding big data better twitter uses apache storm take dive apache storm learn twitter sentiment analysis real time this help get started apache storm one use case sentiment analysis this talk basic intends motivate attendees towards apache storm help understand apache storm better apache storm process tens thousands messages second properly configured process millions second but shall using dump twitter tweets use sentiment analysis simple heuristics and time permits use tweepy library get real time streaming twitteri shall using petrel python library submit storm topologies together build talk session if time permits setting apache storm shall demoed run sample topology	True	True	-82
13	2	2016	True	python byte code hacks	i embedded software developer trainer profession as part work zilogic systems i training various topics related embedded systems linux python i coordinate activities chennai python user group httpchennaipyorg in past  years i done  talks chennaipy my work recognized python software society india kenneth gonsalves award year  i help promote usage linux embedded systems meetup group httpmeetupcomembeddedlinux organizing workshops coding dojoslinks recordings previous talks conferences  meetupsi made contributions linux kernel uboot qemu linux testing project	core python	intermediate	talks	nan	"through talk i hope cover cpython interpreter
works specifically looking decipher generated
code objects associated byte code using poke learn
approachthe objective talk show people interpreters in
general cpython interpreter particular is
implemented while really required people use the
python depeens peoples understanding modern interpreted
languages work"	False	True	-83
1	0	2016	False	quality data analysis using python	rajesh sampathkumar consulting professional around  years experience spanning manufacturing engineering product design development quality management  sigma data science he enjoys python programming working python data science stack at the data team rajeshs role senior consultant work clients help get best results best productivity scale data engineering data science initiatives rajeshs professional interests aerospace automotive engineering technologiesthe data team premier consulting company provides expert consulting services areas big data data science founded veterans big data data science worlds companys portfolio services include business strategy it roadmap  adoption solution design architectural leadership datarelated rd training mentoring	data visualization analytics	intermediate	talks	the target audience may may come industrial experience products processes quality management theyre however expected know python aware broad functionality within python data science stack	the analysis data specific product process quality far done using closed source applications sas spss minitab opening python based open source frameworks libraries gives us opportunity analyze data using python various libraries whats opens new avenues use advanced machine learning visualizationsin talk ill deal applications libraries functions approaches find within pythons data science stack application problem analysing product process quality data some aspects talk	True	False	3
7	1	2016	False	put swag api  swaggerize	"i sr technology evangelist open source solutions microsoft i decade worth experience microsoft technologies well open source technologies i architected highly scalable reliable solutions using open source technologies
 i regularly speak rd party conferences including local pydelhi chapter
 i love work technologies make developers lives easy every new product comes makes processes easier job bring knowledge devs make lives simpler better things write code"	web development	beginner	talks	rest apis	everyone making consuming rest apis days simple consume doesnt carry bells whistles like earlier complex technologies like soap the bells whistles though one point ensured client server tightly integrated help sharable schema definitions server clients swagger brings similar kind experience much simple way rest apis helps generate api documentation fly one share clients so lets swaggerize apis learn implement swagger python well language based rest apisthe talk first focus drawing parallel soa implementations like corba net webservicesremoting rest apis everyone moved complex implementations simplistic rest api implementation tenets soa shaken process second part talk introduce swagger tools part swagger suite it overwhelming times see tools fit together work multiple platforms time well see underlying architecture swagger see tool fits inthird part  shows python demo make break rest api written python generate documentation generate clients multiple languages quickly possible part release process	False	False	-17
79	5	2016	False	python artificial intelligence	i second year student iiitdelhi majoring field computer science i decent amount experience research activities i core member two korean research labs  irisys optimede apart i worked research intern stanford domain crowd research prof michael bernstein domain data sciencei currently working carnegie mellon university field reinforcement learning  wherein developed algorithm faster current dqn code googles deepmind we publishing idea shortly prestigious conference	scientific computing	intermediate	talks	"basic understanding neural networks use numpy related libraries 
setup  numpyspeech recognitionscipytheano"	python one easiest flexible language use domain artificial intelligence years since inception  community witnessed lot emerging libraries packages released make working even easier there hardly language great support healthy community computer enthusiasts this talk primarily showcasing use emerging python libraries domains various fields artificial intelligence the fields would covering would speech recognition artificial neural networks deep reinforcement learning finally reinforcement learning we would covering ideas understanding codes project domainlibraries  speech recognition project  voice controlled shell description  we would develop understand small voice controlled shell tasks normal linux shell libraries  sklearn nolearn numpy project  image classification description  we discuss implement deep neural network image classification using popular datasetslibraries theanoproject  google deepminds dqn description  discussion understanding popular dqn code google deepmind  running python implementations	True	True	-1
7	3	2016	False	building aws cloud infrastructure using python sdk	suman debnath presently working broadcom principal performance engineer performance benchmarking group he  years experience storage performance measurement wherein working various platform vendors hitachi ibm emc	infrastructure	beginner	talks	basic understanding pythonbasic understanding cloud computingbasic understanding aws	"in talk try brief cloud computing core components aws deploy manage aws cloud infrastructure using python
brief agendaintroduction cloud computingquick brief  aws components servicesmanagement aws using pythonexample s recipes example ec recipes"	False	True	-47
30	2	2016	False	python gotchas	naren backend engineer works mad street den creating implementing scalable architecture artificial intelligence  computer vision products he loves coding python he also electronics hobbyist ardent endurance cyclist	core python	beginner	talks	basic python	"python aims clean consistent language avoids surprises however edge cases confusing newcomers  sometimes even experienced ones 
if aware gotchas might conclude language poorly designed come across production
some cases intentional surprising exampleit might seem strange first glance makes sense aware underlying
reasons surprises
this interactive talk i talking gotchas lot examples audience able guess whatwhy python behaves way"	True	True	-7
2	1	2016	False	sampling from streams reservoir sampling  virbs	jonathan arfa data scientist magnetic advertising technology firm new york city  he ms statistics ucla	data visualization analytics	beginner	talks	the audience able read understand basic python code no background required statistics sampling algorithms might make talk interesting	those us use python build systems ingest constant streams incoming data includes anybody whose code touches internet often need algorithms keep fixedsize sample stream onthefly analytics at magnetic engaged realtime bidding online advertising also requires extremely lowlatency python codereservoir sampling commonly used algorithm keeping sample thats unbiased events stream but want algorithm keep representative sample past  minutes instead entire streamin talk ill start gentle introduction reservoir sampling familiar discuss several variants keep samples biased towards recent events one virb variable incoming rate biased sampler developed inhouse magnetic	False	True	25
0	0	2016	False	automate automation  soapuijmeter tests robot tests	"i kamal automation engineer profession blogger video blogger passion learner always
having  subscribers channel excel vba formula tips  tricks
            youtubecomcxtremeexcel subscriber channel selenium automation
            youtubecomchannelucmbeedzltvkevmgppwjazqstarted another channel python
            youtubecomchannelucbtjgivlcctpegjolrqavid blogger various tech blogs like
            megettingerrorblogspotcom
exceltalkblogspotcom"	testing	intermediate	talks	"python basics loops conditional statements xml library functions etc 
xml structure
an idea robot keywords good otherwise easy use even first time users"	robot framework keyword driven framework written python excellent set libraries available web mobile web services automation and excellent reporting at times teams take decision move one toolframework due one major blocking points existing setup this activity time taking we go direction automate migration process much possiblein talk see migration sample project jmetersoap robot framework may form	True	True	3
18	1	2016	True	algorithmic music generation	padmaja v bhagwat currently pursuing rd year btech information technology national institute technology karnataka the academic projects undertaken include developing job portal system developing chat application implemented handwritten digits recognizer using neural networks currently part summer internship working algorithmic music generation project	data visualization analytics	beginner	talks	none	music mainly artistic act inspired creation unlike traditional math problem  music cannot solved simple set formulae the interesting challenging part producing unique music without infringing copyright the generated music sound good sounds good subjective the model mainly built producing indian musicartificial neural networkdeep learning wide range application image processing natural language processing time series prediction etc but usage art this talk shows deep learning used generate musicdeep learning attempts model highlevel abstractions data using multiple processing layers whereas traditional machine learning algorithms emphasizes work computer program must given data set the basic idea deep learning  perform unsupervised learning procedure every single layer addition using gradient descent network whole the goal unsupervised learning make single layer extract characteristic features input used subsequent layers the neural network architecture makes use numerous amount indian music train model after adequate number iterations training time model generates music unique  originalthis talk also cover challenges tradeoffs made algorithmic music generation	True	True	-83
6	0	2016	False	sailing python  land	devi software consultant trainer she using python primary tool web development machine learning etc past  years currently works lead backend developerarchitect powertofly she worked avaaz hasgeek amd cdac among othersshe done mtech computational science iisc tried teaching mathematics	python k	intermediate	talks	some experience python x preferred although mandatory	there lot advancement adoption python   lately if youre still using python x projects talk youthe focus talk following	False	False	-17
19	2	2016	False	theano  keras teaching python learn english	"i free software enthusiast researcher computer vision natural language processing center visual information technology cvit iiithyderabad i completed nd year btech studying computer science engineering iiith past projects i developed system sketch based image retrieval using convolutional neural networks cluster canonical correlation analysis i presented work learning clustered subspaces sketch based image retrieval asian conference pattern recognition acpr  currently i currently working deep learning sentiment analysis developing language models exploring ways corelate two domains images text i also work deep multitask learning architecture design neural nets nonconvex optimization machine learning mostly using theano scikitlearn 
i currently learning cryptography information retrieval distributed computing many topics related fields courses"	scientific computing	intermediate	talks	understanding machine learning algorithms favorable	"the main intention talk introduce people theano keras one prominent deep learning frameworks used across world 
the talk aimed walkthrough enable audience design deep learning algorithms using theano develop deeplearning applications using keras built top theano we exploring various aspects theano automatic symbolic differentiation enabling calculations performed gpu upto x faster cpu among others
then explore keras  proceed discuss example applications the way power libraries demonstrated applications this talk serve guide one interesting application language modeling using libraries along various nuances coding introducing methods optimize code increasing performance gains running gpuhere main points going focus talk
this talk aims introduce people deep learning using python various applications across domains featuring nlp an upcoming area research huge potentials industry"	False	False	20
5	4	2016	True	containerize upstream projects effortlessly	i currently working red hat container engineer my career mostly devops engineer setting different systems enhance quality  efficiency application life cycle i working technologies like docker mesos kubernetes jenkins openshift build systems automated continuous integration delivery deployment application in red hat i currently contribute centos project building automated container building validationtesting i also designed implemented large scale application cluster along cicd automated containerized application delivery system i worked micro services application architecture enhancing system throughput immutability	infrastructure	intermediate	talks	knowledge containers docker system	"containerize upstream projects effortlessly to give confidence reliability container world developed pipeline build container upstream projects this pipeline easy entry simple pull request yml file 
once project part pipeline got benefits container built pipeline pushed public container image registry registrycentosorg if changeupdate dependencies pipeline build updated image notify userpipeline automatically track changes source code repo git push build image notify user all containers built using pipeline well tested validated stability best container practices checks etc there many this would provide python upstream developers infra automatically containerize projects without taking trouble building testing containersi present pipeline along demo system this give awareness usage procedures inside views system take benefits thisas outcome presentationaudience able understand benefits containerising applicationthey able enrol projects pipeline get projects containerized published public registryget overview different kind testing done containers application"	True	True	-39
5	1	2016	False	building apps using frappe framework	rushabh mehta creator frappe framework founder frappe technologies publisher erpnext erpnext one top  open source erps world used  companies almost every country world	web development	intermediate	talks	nan	frappe open source full stack opinionated web framework includesthe talk introduce features frappe web frameworkfrappe underlying framework erpnext one top open source erp systems open source enterprise systems growth great opportunity companies either looking build inhouse systems building practices help businesses erp core business stack along email next frontier service providers open source there already lot businesses looking developers familiar frappe frappe framework provides architecture allows build productionready apps quicklyunlike python frameworks mostly serverside frappe rich ajax based client library also supports socketio the biggest advantage frappe number ui features available boxalso i started writing frappe  choice zopefrappe framework made india licensed mit used built erpnext popular open source erp applicationfrappe listed github showcase web application framework backed community  users	False	True	-13
2	1	2016	False	android app development using kivy	i graduate bits pilani currently working oracle india pvt ltd bangalore i coding python around  years i loved every moment	others	beginner	talks	basic python syntax	while android app development process already quite simple easy dive using python instead java advantages this talk mainly python enthusiasts want utilize python libraries develop awesome android applicationskivy open source library developing multitouch applications it crossplatform linuxosxwindowsandroidios released terms mit license	True	False	16
